fiscal_year,account,date,month,year,field,value,fytd
2016,Mass Transit,11/1/2015,November,2015,transfer_from_highway,0,1170000000
2016,Mass Transit,12/1/2015,December,2015,transfer_from_highway,0,1170000000
2016,Mass Transit,1/1/2016,January,2016,transfer_from_highway,280000000,1170000000
2016,Mass Transit,2/1/2016,February,2016,transfer_from_highway,0,1170000000
2016,Mass Transit,3/1/2016,March,2016,transfer_from_highway,0,1170000000
2016,Mass Transit,4/1/2016,April,2016,transfer_from_highway,240000000,1170000000
2016,Mass Transit,5/1/2016,May,2016,transfer_from_highway,0,1170000000
2016,Mass Transit,6/1/2016,June,2016,transfer_from_highway,0,1170000000
2016,Mass Transit,7/1/2016,July,2016,transfer_from_highway,296000000,1170000000
2016,Mass Transit,8/1/2016,August,2016,transfer_from_highway,0,1170000000
2016,Mass Transit,9/1/2016,September,2016,transfer_from_highway,89000000,1170000000
2016,Mass Transit,10/1/2015,October,2015,outlay_htf,422822768.5,9472175836
2016,Mass Transit,11/1/2015,November,2015,outlay_htf,814005742.3,9472175836
2016,Mass Transit,12/1/2015,December,2015,outlay_htf,1194025414,9472175836
2016,Mass Transit,1/1/2016,January,2016,outlay_htf,486932653.7,9472175836
2016,Mass Transit,2/1/2016,February,2016,outlay_htf,547665858.1,9472175836
2016,Mass Transit,3/1/2016,March,2016,outlay_htf,708946124.1,9472175836
2016,Mass Transit,4/1/2016,April,2016,outlay_htf,517934729.5,9472175836
2016,Mass Transit,5/1/2016,May,2016,outlay_htf,712761305.8,9472175836
2016,Mass Transit,6/1/2016,June,2016,outlay_htf,959936462.3,9472175836
2016,Mass Transit,7/1/2016,July,2016,outlay_htf,784080391.5,9472175836
2016,Mass Transit,8/1/2016,August,2016,outlay_htf,1081036268,9472175836
2016,Mass Transit,9/1/2016,September,2016,outlay_htf,1242028119,9472175836
2016,Mass Transit,10/1/2015,October,2015,closing_balance,2805670802,17782389509
2016,Mass Transit,11/1/2015,November,2015,closing_balance,2505111743,17782389509
2016,Mass Transit,12/1/2015,December,2015,closing_balance,1706779013,17782389509
2016,Mass Transit,1/1/2016,January,2016,closing_balance,20019124006,17782389509
2016,Mass Transit,2/1/2016,February,2016,closing_balance,19959058229,17782389509
2016,Mass Transit,3/1/2016,March,2016,closing_balance,19666170901,17782389509
2016,Mass Transit,4/1/2016,April,2016,closing_balance,19820438111,17782389509
2016,Mass Transit,5/1/2016,May,2016,closing_balance,19459942733,17782389509
2016,Mass Transit,6/1/2016,June,2016,closing_balance,18909568841,17782389509
2016,Mass Transit,7/1/2016,July,2016,closing_balance,18860421379,17782389509
2016,Mass Transit,8/1/2016,August,2016,closing_balance,18170277225,17782389509
2016,Mass Transit,9/1/2016,September,2016,closing_balance,17782389509,17782389509
2015,Highway,10/1/2014,October,2014,opening_balance,11375576895,11375576895
2015,Highway,11/1/2014,November,2014,opening_balance,7552638469,11375576895
2015,Highway,12/1/2014,December,2014,opening_balance,7751616355,11375576895
2015,Highway,1/1/2015,January,2015,opening_balance,7258657198,11375576895
2015,Highway,2/1/2015,February,2015,opening_balance,7462176067,11375576895
2015,Highway,3/1/2015,March,2015,opening_balance,8233335769,11375576895
2015,Highway,4/1/2015,April,2015,opening_balance,8125665728,11375576895
2015,Highway,5/1/2015,May,2015,opening_balance,8659912009,11375576895
2015,Highway,6/1/2015,June,2015,opening_balance,7851878399,11375576895
2015,Highway,7/1/2015,July,2015,opening_balance,6657708807,11375576895
2015,Highway,8/1/2015,August,2015,opening_balance,4490181091,11375576895
2015,Highway,9/1/2015,September,2015,opening_balance,9200018586,11375576895
2015,Highway,10/1/2014,October,2014,net_tax_receipts,728491000,35740259248
2015,Highway,11/1/2014,November,2014,net_tax_receipts,3414433000,35740259248
2015,Highway,12/1/2014,December,2014,net_tax_receipts,2804751000,35740259248
2015,Highway,1/1/2015,January,2015,net_tax_receipts,2909680000,35740259248
2015,Highway,2/1/2015,February,2015,net_tax_receipts,3250791649,35740259248
2015,Highway,3/1/2015,March,2015,net_tax_receipts,2693444000,35740259248
2015,Highway,4/1/2015,April,2015,net_tax_receipts,2971073000,35740259248
2015,Highway,5/1/2015,May,2015,net_tax_receipts,2512801229,35740259248
2015,Highway,6/1/2015,June,2015,net_tax_receipts,2808532000,35740259248
2015,Highway,7/1/2015,July,2015,net_tax_receipts,2968145000,35740259248
2015,Highway,8/1/2015,August,2015,net_tax_receipts,3036218939,35740259248
2015,Highway,9/1/2015,September,2015,net_tax_receipts,5641898430,35740259248
2015,Highway,10/1/2014,October,2014,interest_income,142349.64,1394951.16
2015,Highway,11/1/2014,November,2014,interest_income,177304.89,1394951.16
2015,Highway,12/1/2014,December,2014,interest_income,156853.17,1394951.16
2015,Highway,1/1/2015,January,2015,interest_income,97667.14,1394951.16
2015,Highway,2/1/2015,February,2015,interest_income,79506.26,1394951.16
2015,Highway,3/1/2015,March,2015,interest_income,128607.77,1394951.16
2015,Highway,4/1/2015,April,2015,interest_income,115697.54,1394951.16
2015,Highway,5/1/2015,May,2015,interest_income,59337.1,1394951.16
2015,Highway,6/1/2015,June,2015,interest_income,43917.28,1394951.16
2015,Highway,7/1/2015,July,2015,interest_income,93790.93,1394951.16
2015,Highway,8/1/2015,August,2015,interest_income,197989.94,1394951.16
2015,Highway,9/1/2015,September,2015,interest_income,101929.5,1394951.16
2015,Highway,10/1/2014,October,2014,other_receipts,1,2425342.5
2015,Highway,11/1/2014,November,2014,other_receipts,1815415.42,2425342.5
2015,Highway,12/1/2014,December,2014,other_receipts,1369323.79,2425342.5
2015,Highway,1/1/2015,January,2015,other_receipts,1735022.26,2425342.5
2015,Highway,2/1/2015,February,2015,other_receipts,1863006.44,2425342.5
2015,Highway,3/1/2015,March,2015,other_receipts,1869844.52,2425342.5
2015,Highway,4/1/2015,April,2015,other_receipts,1961607.06,2425342.5
2015,Highway,5/1/2015,May,2015,other_receipts,2020905.79,2425342.5
2015,Highway,6/1/2015,June,2015,other_receipts,2665051.12,2425342.5
2015,Highway,7/1/2015,July,2015,other_receipts,1993560.61,2425342.5
2015,Highway,8/1/2015,August,2015,other_receipts,2271103.31,2425342.5
2015,Highway,9/1/2015,September,2015,other_receipts,6070195766,2425342.5
2015,Highway,10/1/2014,October,2014,total_receipts,730448765.1,41833840148
2015,Highway,11/1/2014,November,2014,total_receipts,3415979629,41833840148
2015,Highway,12/1/2014,December,2014,total_receipts,2806642875,41833840148
2015,Highway,1/1/2015,January,2015,total_receipts,2911640674,41833840148
2015,Highway,2/1/2015,February,2015,total_receipts,3252741000,41833840148
2015,Highway,3/1/2015,March,2015,total_receipts,2695534215,41833840148
2015,Highway,4/1/2015,April,2015,total_receipts,2973209603,41833840148
2015,Highway,5/1/2015,May,2015,total_receipts,2515525617,41833840148
2015,Highway,6/1/2015,June,2015,total_receipts,2810569478,41833840148
2015,Highway,7/1/2015,July,2015,total_receipts,2970509894,41833840148
2015,Highway,8/1/2015,August,2015,total_receipts,9106612695,41833840148
2015,Highway,9/1/2015,September,2015,total_receipts,5644425702,41833840148
2015,Highway,10/1/2014,October,2014,transfer_to_mass_transit,161211000,1246211000
2015,Highway,11/1/2014,November,2014,transfer_to_mass_transit,0,1246211000
2015,Highway,12/1/2014,December,2014,transfer_to_mass_transit,60000000,1246211000
2015,Highway,1/1/2015,January,2015,transfer_to_mass_transit,370000000,1246211000
2015,Highway,2/1/2015,February,2015,transfer_to_mass_transit,0,1246211000
2015,Highway,3/1/2015,March,2015,transfer_to_mass_transit,275000000,1246211000
2015,Highway,4/1/2015,April,2015,transfer_to_mass_transit,0,1246211000
2015,Highway,5/1/2015,May,2015,transfer_to_mass_transit,0,1246211000
2015,Highway,6/1/2015,June,2015,transfer_to_mass_transit,0,1246211000
2015,Highway,7/1/2015,July,2015,transfer_to_mass_transit,280000000,1246211000
2015,Highway,8/1/2015,August,2015,transfer_to_mass_transit,0,1246211000
2015,Highway,9/1/2015,September,2015,transfer_to_mass_transit,100000000,1246211000
2015,Highway,10/1/2014,October,2014,transfer_from_mass_transit,0,28694799
2015,Highway,11/1/2014,November,2014,transfer_from_mass_transit,0,28694799
2015,Highway,12/1/2014,December,2014,transfer_from_mass_transit,6300604,28694799
2015,Highway,1/1/2015,January,2015,transfer_from_mass_transit,0,28694799
2015,Highway,2/1/2015,February,2015,transfer_from_mass_transit,426284,28694799
2015,Highway,3/1/2015,March,2015,transfer_from_mass_transit,14105643,28694799
2015,Highway,4/1/2015,April,2015,transfer_from_mass_transit,2855542,28694799
2015,Highway,5/1/2015,May,2015,transfer_from_mass_transit,540831,28694799
2015,Highway,6/1/2015,June,2015,transfer_from_mass_transit,3927518,28694799
2015,Highway,7/1/2015,July,2015,transfer_from_mass_transit,0,28694799
2015,Highway,8/1/2015,August,2015,transfer_from_mass_transit,538377,28694799
2015,Highway,9/1/2015,September,2015,transfer_from_mass_transit,0,28694799
2015,Highway,10/1/2014,October,2014,outlay_htf,4392176192,42951543212
2015,Highway,11/1/2014,November,2014,outlay_htf,3217001742,42951543212
2015,Highway,12/1/2014,December,2014,outlay_htf,3245902636,42951543212
2015,Highway,1/1/2015,January,2015,outlay_htf,2338121805,42951543212
2015,Highway,2/1/2015,February,2015,outlay_htf,2482007582,42951543212
2015,Highway,3/1/2015,March,2015,outlay_htf,2542309898,42951543212
2015,Highway,4/1/2015,April,2015,outlay_htf,2441818864,42951543212
2015,Highway,5/1/2015,May,2015,outlay_htf,3324100059,42951543212
2015,Highway,6/1/2015,June,2015,outlay_htf,4008666588,42951543212
2015,Highway,7/1/2015,July,2015,outlay_htf,4858037610,42951543212
2015,Highway,8/1/2015,August,2015,outlay_htf,4397313577,42951543212
2015,Highway,9/1/2015,September,2015,outlay_htf,5704086658,42951543212
2015,Highway,10/1/2014,October,2014,closing_balance,7552638469,9040357630
2015,Highway,11/1/2014,November,2014,closing_balance,7751616355,9040357630
2015,Highway,12/1/2014,December,2014,closing_balance,7258657198,9040357630
2015,Highway,1/1/2015,January,2015,closing_balance,7462176067,9040357630
2015,Highway,2/1/2015,February,2015,closing_balance,8233335769,9040357630
2015,Highway,3/1/2015,March,2015,closing_balance,8125665728,9040357630
2015,Highway,4/1/2015,April,2015,closing_balance,8659912009,9040357630
2015,Highway,5/1/2015,May,2015,closing_balance,7851878399,9040357630
2015,Highway,6/1/2015,June,2015,closing_balance,6657708807,9040357630
2015,Highway,7/1/2015,July,2015,closing_balance,4490181091,9040357630
2015,Highway,8/1/2015,August,2015,closing_balance,9200018586,9040357630
2015,Highway,9/1/2015,September,2015,closing_balance,9040357630,9040357630
2015,Mass Transit,10/1/2014,October,2014,opening_balance,3470837160,3470837160
2015,Mass Transit,11/1/2014,November,2014,opening_balance,3016083728,3470837160
2015,Mass Transit,12/1/2014,December,2014,opening_balance,3016681861,3470837160
2015,Mass Transit,1/1/2015,January,2015,opening_balance,2790649795,3470837160
2015,Mass Transit,2/1/2015,February,2015,opening_balance,3016632642,3470837160
2015,Mass Transit,3/1/2015,March,2015,opening_balance,2933352571,3470837160
2015,Mass Transit,4/1/2015,April,2015,opening_balance,2679803393,3470837160
2015,Mass Transit,5/1/2015,May,2015,opening_balance,2466877027,3470837160
2015,Mass Transit,6/1/2015,June,2015,opening_balance,2206836224,3470837160
2015,Mass Transit,7/1/2015,July,2015,opening_balance,1791721791,3470837160
2015,Mass Transit,8/1/2015,August,2015,opening_balance,1662269491,3470837160
2015,Mass Transit,9/1/2015,September,2015,opening_balance,3203478899,3470837160
2015,Mass Transit,10/1/2014,October,2014,net_tax_receipts,100399000,5048527972
2015,Mass Transit,11/1/2014,November,2014,net_tax_receipts,507058000,5048527972
2015,Mass Transit,12/1/2014,December,2014,net_tax_receipts,416662000,5048527972
2015,Mass Transit,1/1/2015,January,2015,net_tax_receipts,432176000,5048527972
2015,Mass Transit,2/1/2015,February,2015,net_tax_receipts,446561763.7,5048527972
2015,Mass Transit,3/1/2015,March,2015,net_tax_receipts,403512000,5048527972
2015,Mass Transit,4/1/2015,April,2015,net_tax_receipts,444998000,5048527972
2015,Mass Transit,5/1/2015,May,2015,net_tax_receipts,338183421.5,5048527972
2015,Mass Transit,6/1/2015,June,2015,net_tax_receipts,411901000,5048527972
2015,Mass Transit,7/1/2015,July,2015,net_tax_receipts,435227000,5048527972
2015,Mass Transit,8/1/2015,August,2015,net_tax_receipts,375946154.8,5048527972
2015,Mass Transit,9/1/2015,September,2015,net_tax_receipts,735903632.4,5048527972
2015,Mass Transit,10/1/2014,October,2014,interest_income,48965.54,495110.38
2015,Mass Transit,11/1/2014,November,2014,interest_income,73227.15,495110.38
2015,Mass Transit,12/1/2014,December,2014,interest_income,64265.81,495110.38
2015,Mass Transit,1/1/2015,January,2015,interest_income,43232.17,495110.38
2015,Mass Transit,2/1/2015,February,2015,interest_income,32457.49,495110.38
2015,Mass Transit,3/1/2015,March,2015,interest_income,47965.35,495110.38
2015,Mass Transit,4/1/2015,April,2015,interest_income,36141.3,495110.38
2015,Mass Transit,5/1/2015,May,2015,interest_income,16853.57,495110.38
2015,Mass Transit,6/1/2015,June,2015,interest_income,10876.19,495110.38
2015,Mass Transit,7/1/2015,July,2015,interest_income,27765.1,495110.38
2015,Mass Transit,8/1/2015,August,2015,interest_income,72277.67,495110.38
2015,Mass Transit,9/1/2015,September,2015,interest_income,21083.04,495110.38
2015,Mass Transit,10/1/2014,October,2014,other_receipts,1,0
2015,Mass Transit,11/1/2014,November,2014,other_receipts,0,0
2015,Mass Transit,12/1/2014,December,2014,other_receipts,0,0
2015,Mass Transit,1/1/2015,January,2015,other_receipts,0,0
2015,Mass Transit,2/1/2015,February,2015,other_receipts,0,0
2015,Mass Transit,3/1/2015,March,2015,other_receipts,0,0
2015,Mass Transit,4/1/2015,April,2015,other_receipts,0,0
2015,Mass Transit,5/1/2015,May,2015,other_receipts,0,0
2015,Mass Transit,6/1/2015,June,2015,other_receipts,0,0
2015,Mass Transit,7/1/2015,July,2015,other_receipts,0,0
2015,Mass Transit,8/1/2015,August,2015,other_receipts,0,0
2015,Mass Transit,9/1/2015,September,2015,other_receipts,2000000000,0
2015,Mass Transit,10/1/2014,October,2014,total_receipts,100447965.5,7049023083
2015,Mass Transit,11/1/2014,November,2014,total_receipts,507131227.2,7049023083
2015,Mass Transit,12/1/2014,December,2014,total_receipts,416726265.8,7049023083
2015,Mass Transit,1/1/2015,January,2015,total_receipts,432219232.2,7049023083
2015,Mass Transit,2/1/2015,February,2015,total_receipts,446594221.2,7049023083
2015,Mass Transit,3/1/2015,March,2015,total_receipts,403559965.4,7049023083
2015,Mass Transit,4/1/2015,April,2015,total_receipts,445034141.3,7049023083
2015,Mass Transit,5/1/2015,May,2015,total_receipts,338200275.1,7049023083
2015,Mass Transit,6/1/2015,June,2015,total_receipts,411911876.2,7049023083
2015,Mass Transit,7/1/2015,July,2015,total_receipts,435254765.1,7049023083
2015,Mass Transit,8/1/2015,August,2015,total_receipts,2376018432,7049023083
2015,Mass Transit,9/1/2015,September,2015,total_receipts,735924715.5,7049023083
2015,Mass Transit,10/1/2014,October,2014,transfer_to_highway,0,28694799
2015,Mass Transit,11/1/2014,November,2014,transfer_to_highway,0,28694799
2015,Mass Transit,12/1/2014,December,2014,transfer_to_highway,6300604,28694799
2015,Mass Transit,1/1/2015,January,2015,transfer_to_highway,0,28694799
2015,Mass Transit,2/1/2015,February,2015,transfer_to_highway,426284,28694799
2015,Mass Transit,3/1/2015,March,2015,transfer_to_highway,14105643,28694799
2015,Mass Transit,4/1/2015,April,2015,transfer_to_highway,2855542,28694799
2015,Mass Transit,5/1/2015,May,2015,transfer_to_highway,540831,28694799
2015,Mass Transit,6/1/2015,June,2015,transfer_to_highway,3927518,28694799
2015,Mass Transit,7/1/2015,July,2015,transfer_to_highway,0,28694799
2015,Mass Transit,8/1/2015,August,2015,transfer_to_highway,538377,28694799
2015,Mass Transit,9/1/2015,September,2015,transfer_to_highway,0,28694799
2015,Mass Transit,10/1/2014,October,2014,transfer_from_highway,161211000,1246211000
2015,Mass Transit,11/1/2014,November,2014,transfer_from_highway,0,1246211000
2015,Mass Transit,12/1/2014,December,2014,transfer_from_highway,60000000,1246211000
2015,Mass Transit,1/1/2015,January,2015,transfer_from_highway,370000000,1246211000
2015,Mass Transit,2/1/2015,February,2015,transfer_from_highway,0,1246211000
2015,Mass Transit,3/1/2015,March,2015,transfer_from_highway,275000000,1246211000
2015,Mass Transit,4/1/2015,April,2015,transfer_from_highway,0,1246211000
2015,Mass Transit,5/1/2015,May,2015,transfer_from_highway,0,1246211000
2015,Mass Transit,6/1/2015,June,2015,transfer_from_highway,0,1246211000
2015,Mass Transit,7/1/2015,July,2015,transfer_from_highway,280000000,1246211000
2015,Mass Transit,8/1/2015,August,2015,transfer_from_highway,0,1246211000
2015,Mass Transit,9/1/2015,September,2015,transfer_from_highway,100000000,1246211000
2015,Mass Transit,10/1/2014,October,2014,outlay_htf,716412397.3,8867985448
2015,Mass Transit,11/1/2014,November,2014,outlay_htf,506533094.6,8867985448
2015,Mass Transit,12/1/2014,December,2014,outlay_htf,696457728.1,8867985448
2015,Mass Transit,1/1/2015,January,2015,outlay_htf,576236385.1,8867985448
2015,Mass Transit,2/1/2015,February,2015,outlay_htf,529448008.5,8867985448
2015,Mass Transit,3/1/2015,March,2015,outlay_htf,918003500.3,8867985448
2015,Mass Transit,4/1/2015,April,2015,outlay_htf,655104964.5,8867985448
